facility_id,accounting_month,snapshot_date,snapshot_day,service_line_group,generic_payer_group,encounter_class_group,month_to_date_encounters,month_to_date_discharges,month_to_date_average_daily_census,month_to_date_occupancy_rate,month_to_date_case_mix_index,month_to_date_length_of_stay,month_to_date_observation_rate,month_to_date_surgeries_inpatient,month_to_date_surgeries_outpatient,month_to_date_cath_lab_procedures,month_to_date_imaging_procedures,month_to_date_inpatient_volume,month_to_date_outpatient_volume,month_to_date_gross_charges,month_to_date_gross_charges_inpatient,month_to_date_gross_charges_outpatient,month_to_date_payments,month_to_date_denials,month_to_date_contractual_adjustments,month_to_date_bad_debt,month_to_date_charity_care,days_elapsed,business_days_elapsed,remaining_days,prior_month_net_revenue,prior_year_same_month_net_revenue,rolling_3_month_net_revenue,rolling_6_month_net_revenue,rolling_12_month_net_revenue,historical_collection_rate,historical_denial_rate,historical_adjustment_rate,historical_payer_mix,historical_charge_lag_rate,month,quarter,month_sin,month_cos,actual_month_end_net_revenue
FAC-001,2024-03,2024-03-21,21,acute_inpatient,commercial,inpatient,882.22,174.28,255.18,0.6991,1.2025,5.365,0.1699,59.75,46.11,33.65,464.16,497.95,384.27,9214136.65,5200695.73,4013440.92,2992324.02,441957.16,4839729.52,199475.5,150943.46,21.0,15.0,10.0,5638039.520866867,5986808.463370738,5356327.312203735,5067147.021022572,5364144.32437173,0.4534,0.0475,0.5451,0.6164,0.1466,3,1,0.866025,0.5,5978156.14
FAC-001,2024-03,2024-03-24,24,acute_inpatient,commercial,inpatient,997.54,197.06,257.99,0.7068,1.2025,4.451,0.1658,67.56,52.14,40.62,510.5,563.04,434.5,10418549.03,5880497.06,4538051.97,3291113.94,501104.56,5660448.44,199202.91,110088.35,24.0,16.0,7.0,5638039.520866867,5986808.463370738,5356327.312203735,5067147.021022572,5364144.32437173,0.4534,0.0475,0.5451,0.6164,0.1466,3,1,0.866025,0.5,5978156.14
FAC-001,2024-03,2024-03-27,27,acute_inpatient,commercial,inpatient,1111.71,219.62,245.15,0.6717,1.2025,4.903,0.1693,75.3,58.11,45.6,608.22,627.48,484.23,11610944.8,6553515.9,5057428.9,4230087.25,547942.27,6402841.52,286227.9,200575.13,27.0,19.0,4.0,5638039.520866867,5986808.463370738,5356327.312203735,5067147.021022572,5364144.32437173,0.4534,0.0475,0.5451,0.6164,0.1466,3,1,0.866025,0.5,5978156.14
FAC-001,2024-04,2024-04-07,7,acute_inpatient,commercial,inpatient,330.92,65.37,252.27,0.6912,1.2025,5.909,0.1827,22.41,17.3,12.76,174.24,186.78,144.14,3575233.4,2017953.69,1557279.71,281472.31,182412.88,1940043.65,87947.8,54115.14,7.0,5.0,23.0,5978156.139886422,5814934.624164823,5720174.881741126,5270847.293398955,5363423.297414704,0.4534,0.0475,0.5451,0.6164,0.1466,4,2,1.0,0.0,6183969.72
FAC-001,2024-04,2024-04-10,10,acute_inpatient,commercial,inpatient,459.45,90.76,236.36,0.6476,1.2025,4.364,0.1738,31.12,24.01,19.41,252.53,259.32,200.12,4963799.17,2801695.93,2162103.24,875254.33,247612.63,2710245.58,86505.19,64328.91,10.0,8.0,20.0,5978156.139886422,5814934.624164823,5720174.881741126,5270847.293398955,5363423.297414704,0.4534,0.0475,0.5451,0.6164,0.1466,4,2,1.0,0.0,6183969.72
FAC-001,2024-04,2024-04-12,12,acute_inpatient,commercial,inpatient,543.35,107.34,262.37,0.7188,1.2025,4.863,0.1773,36.8,28.4,22.35,300.56,306.68,236.67,5870308.81,3313353.29,2556955.52,1175748.6,276378.87,3179210.39,142014.5,75223.86,12.0,10.0,18.0,5978156.139886422,5814934.624164823,5720174.881741126,5270847.293398955,5363423.297414704,0.4534,0.0475,0.5451,0.6164,0.1466,4,2,1.0,0.0,6183969.72
FAC-001,2024-04,2024-04-15,15,acute_inpatient,commercial,inpatient,667.18,131.8,250.93,0.6875,1.2025,5.208,0.1663,45.19,34.87,26.66,355.52,376.57,290.6,7208056.13,4068412.29,3139643.85,1887784.76,355950.68,3802059.59,156819.31,93275.82,15.0,11.0,15.0,5978156.139886422,5814934.624164823,5720174.881741126,5270847.293398955,5363423.297414704,0.4534,0.0475,0.5451,0.6164,0.1466,4,2,1.0,0.0,6183969.72
FAC-001,2024-04,2024-04-18,18,acute_inpatient,commercial,inpatient,789.02,155.87,240.75,0.6596,1.2025,5.393,0.1668,53.44,41.24,30.58,462.71,445.34,343.68,8524421.32,4811402.66,3713018.66,2407058.79,398037.18,4441666.96,175991.75,113160.6,18.0,14.0,12.0,5978156.139886422,5814934.624164823,5720174.881741126,5270847.293398955,5363423.297414704,0.4534,0.0475,0.5451,0.6164,0.1466,4,2,1.0,0.0,6183969.72
FAC-001,2024-04,2024-04-21,21,acute_inpatient,commercial,inpatient,909.24,179.62,250.59,0.6865,,6.011,0.1734,61.58,47.52,37.37,522.48,513.2,396.04,9823267.1,5544504.63,4278762.47,3143062.22,461997.66,5461727.05,155066.32,146713.44,21.0,15.0,9.0,5978156.139886422,5814934.624164823,5720174.881741126,5270847.293398955,5363423.297414704,0.4534,0.0475,0.5451,0.6164,0.1466,4,2,1.0,0.0,6183969.72
FAC-001,2024-04,2024-04-24,24,acute_inpatient,commercial,inpatient,1028.09,203.1,235.11,0.6441,1.2025,4.899,0.1595,69.63,53.74,35.47,558.83,580.28,447.81,11107301.08,6269246.43,4838054.65,3519180.91,483565.09,6105793.0,206265.32,188469.11,24.0,18.0,6.0,5978156.139886422,5814934.624164823,5720174.881741126,5270847.293398955,5363423.297414704,0.4534,0.0475,0.5451,0.6164,0.1466,4,2,1.0,0.0,6183969.72
FAC-001,2024-04,2024-04-27,27,acute_inpatient,commercial,inpatient,1145.75,226.34,254.22,0.6965,1.2025,4.024,0.1784,77.6,59.89,46.54,661.09,646.69,499.06,12378524.05,6986757.38,5391766.67,4355169.76,575915.33,7039040.33,277242.29,182514.12,27.0,20.0,3.0,5978156.139886422,5814934.624164823,5720174.881741126,5270847.293398955,5363423.297414704,0.4534,0.0475,0.5451,0.6164,0.1466,4,2,1.0,0.0,6183969.72
FAC-001,2024-05,2024-05-07,7,acute_inpatient,commercial,inpatient,321.09,63.43,260.95,0.7149,1.2025,4.603,0.17,21.75,16.78,13.38,178.69,181.23,139.86,3425935.32,1933686.02,1492249.3,231402.71,179205.25,,73652.28,42717.91,7.0,5.0,24.0,6183969.719445335,5887881.9733562255,5933388.460066208,5510349.612099473,5394176.222021413,0.4534,0.0475,0.5451,0.6164,0.1466,5,2,0.866025,-0.5,6107216.55
FAC-001,2024-05,2024-05-10,10,acute_inpatient,commercial,inpatient,445.79,88.07,252.56,0.6919,1.2025,5.316,0.1564,30.19,23.3,17.19,238.06,251.62,194.18,4756516.01,2684699.98,2071816.03,787475.92,241515.26,2568348.03,78190.1,65616.8,10.0,8.0,21.0,6183969.719445335,5887881.9733562255,5933388.460066208,5510349.612099473,5394176.222021413,0.4534,0.0475,0.5451,0.6164,0.1466,5,2,0.866025,-0.5,6107216.55
FAC-001,2024-05,2024-05-12,12,acute_inpatient,commercial,inpatient,527.21,104.15,248.5,0.6808,1.2025,5.44,0.1686,35.71,27.56,21.24,278.13,297.57,229.64,5625170.74,3174991.06,2450179.68,1156211.76,248992.79,2989344.28,104306.3,90887.57,12.0,8.0,19.0,6183969.719445335,5887881.9733562255,5933388.460066208,5510349.612099473,5394176.222021413,0.4534,0.0475,0.5451,0.6164,0.1466,5,2,0.866025,-0.5,6107216.55
FAC-001,2024-05,2024-05-15,15,acute_inpatient,commercial,inpatient,647.35,127.88,237.71,0.6513,1.2025,5.401,0.1729,43.85,33.84,25.61,362.12,365.38,281.97,6907055.11,3898519.57,3008535.54,1688348.18,312886.52,3669596.7,122068.75,105284.86,15.0,11.0,16.0,6183969.719445335,5887881.9733562255,5933388.460066208,5510349.612099473,5394176.222021413,0.4534,0.0475,0.5451,0.6164,0.1466,5,2,0.866025,-0.5,6107216.55
FAC-001,2024-05,2024-05-18,18,acute_inpatient,commercial,inpatient,765.57,151.24,252.18,0.6909,1.2025,3.985,0.185,51.85,40.02,30.39,432.65,432.11,333.46,8168450.23,4610483.42,3557966.81,2336536.7,360060.42,4227974.31,163849.69,135132.07,18.0,13.0,13.0,6183969.719445335,5887881.9733562255,5933388.460066208,5510349.612099473,5394176.222021413,0.4534,0.0475,0.5451,0.6164,0.1466,5,2,0.866025,-0.5,6107216.55
FAC-001,2024-05,2024-05-21,21,acute_inpatient,commercial,inpatient,882.22,174.28,246.18,0.6745,1.2025,4.577,0.1583,59.75,46.11,32.8,481.0,497.95,384.27,9413057.55,5312971.8,4100085.74,2871732.47,444771.57,4798593.05,144126.27,154507.33,21.0,15.0,10.0,6183969.719445335,5887881.9733562255,5933388.460066208,5510349.612099473,5394176.222021413,0.4534,0.0475,0.5451,0.6164,0.1466,5,2,0.866025,-0.5,6107216.55
FAC-001,2024-05,2024-05-24,24,acute_inpatient,commercial,inpatient,997.54,197.06,241.6,0.6619,1.2025,5.809,0.1721,67.56,52.14,42.16,583.33,563.04,434.5,10643471.59,6007449.14,4636022.45,3458251.22,515490.1,5907042.23,219699.34,163461.38,24.0,18.0,7.0,6183969.719445335,5887881.9733562255,5933388.460066208,5510349.612099473,5394176.222021413,0.4534,0.0475,0.5451,0.6164,0.1466,5,2,0.866025,-0.5,6107216.55
FAC-001,2024-05,2024-05-27,27,acute_inpatient,commercial,inpatient,1111.71,219.62,246.72,0.6759,1.2025,4.946,0.1757,75.3,58.11,43.91,610.14,627.48,484.23,11861609.59,6694997.56,5166612.03,3965915.0,555026.18,6817321.0,249285.46,181398.34,27.0,19.0,4.0,6183969.719445335,5887881.9733562255,5933388.460066208,5510349.612099473,5394176.222021413,0.4534,0.0475,0.5451,0.6164,0.1466,5,2,0.866025,-0.5,6107216.55
FAC-001,2024-06,2024-06-07,7,acute_inpatient,commercial,inpatient,330.92,65.37,243.9,0.6682,,5.206,0.1787,22.41,17.3,13.27,188.94,186.78,144.14,3438854.37,1940977.86,1497876.51,274630.17,157921.16,1914504.93,88820.41,42416.62,7.0,5.0,23.0,6107216.546471468,5791415.0862365095,6089780.801934409,5723054.057069072,5412454.103114351,0.4534,0.0475,0.5451,0.6164,0.1466,6,2,0.5,-0.866025,5948079.16
FAC-001,2024-06,2024-06-10,10,acute_inpatient,commercial,inpatient,459.45,90.76,257.67,0.7059,1.2025,5.231,0.16,31.12,24.01,17.61,254.54,259.32,200.12,4774452.61,2694823.86,2079628.75,859699.67,229133.22,2720525.34,73103.57,83007.1,10.0,6.0,20.0,6107216.546471468,5791415.0862365095,6089780.801934409,5723054.057069072,5412454.103114351,0.4534,0.0475,0.5451,0.6164,0.1466,6,2,0.5,-0.866025,5948079.16
FAC-001,2024-06,2024-06-12,12,acute_inpatient,commercial,inpatient,543.35,107.34,248.07,0.6796,1.2025,5.054,0.1574,36.8,28.4,22.28,262.77,306.68,236.67,5646383.0,3186963.8,2459419.2,1212546.81,272194.96,3211506.25,92993.44,92943.58,12.0,8.0,18.0,6107216.546471468,5791415.0862365095,6089780.801934409,5723054.057069072,5412454.103114351,0.4534,0.0475,0.5451,0.6164,0.1466,6,2,0.5,-0.866025,5948079.16
FAC-001,2024-06,2024-06-15,15,acute_inpatient,commercial,inpatient,667.18,131.8,244.4,0.6696,1.2025,4.965,0.1674,45.19,34.87,28.39,376.79,376.57,290.6,6933101.3,3913220.71,3019880.59,1832951.29,304972.47,3787484.73,137009.61,116159.31,15.0,10.0,15.0,6107216.546471468,5791415.0862365095,6089780.801934409,5723054.057069072,5412454.103114351,0.4534,0.0475,0.5451,0.6164,0.1466,6,2,0.5,-0.866025,5948079.16
FAC-001,2024-06,2024-06-18,18,acute_inpatient,commercial,inpatient,789.02,155.87,250.56,0.6865,1.2025,5.412,0.1974,53.44,41.24,29.82,431.73,445.34,343.68,8199253.09,4627869.34,3571383.74,2364475.93,385137.15,4189426.46,170355.46,101345.03,18.0,12.0,12.0,6107216.546471468,5791415.0862365095,6089780.801934409,5723054.057069072,5412454.103114351,0.4534,0.0475,0.5451,0.6164,0.1466,6,2,0.5,-0.866025,5948079.16
FAC-001,2024-06,2024-06-21,21,acute_inpatient,commercial,inpatient,909.24,179.62,244.36,0.6695,1.2025,5.186,0.1718,61.58,47.52,33.46,503.46,513.2,396.04,9448553.76,5333006.78,4115546.98,3155002.41,475883.73,5007200.42,,141756.64,21.0,15.0,9.0,6107216.546471468,5791415.0862365095,6089780.801934409,5723054.057069072,5412454.103114351,0.4534,0.0475,0.5451,0.6164,0.1466,6,2,0.5,-0.866025,5948079.16
FAC-001,2024-06,2024-06-24,24,acute_inpatient,commercial,inpatient,1028.09,203.1,247.49,0.6781,1.2025,4.701,0.1571,69.63,53.74,39.02,550.24,580.28,447.81,10683607.63,6030102.95,4653504.68,3649320.72,502062.02,5447660.42,234794.33,166095.78,24.0,16.0,6.0,6107216.546471468,5791415.0862365095,6089780.801934409,5723054.057069072,5412454.103114351,0.4534,0.0475,0.5451,0.6164,0.1466,6,2,0.5,-0.866025,5948079.16
FAC-001,2024-06,2024-06-27,27,acute_inpatient,commercial,inpatient,1145.75,226.34,256.13,0.7017,1.2025,4.982,0.1671,77.6,59.89,42.23,586.62,646.69,499.06,11906339.18,6720244.09,5186095.09,4368103.22,547861.55,6656647.49,225308.03,183023.31,27.0,19.0,3.0,6107216.546471468,5791415.0862365095,6089780.801934409,5723054.057069072,5412454.103114351,0.4534,0.0475,0.5451,0.6164,0.1466,6,2,0.5,-0.866025,5948079.16
FAC-001,2024-07,2024-07-07,7,acute_inpatient,commercial,inpatient,321.09,63.43,251.12,0.688,1.2025,4.215,0.161,21.75,16.78,12.53,177.85,181.23,139.86,3076846.54,1736651.33,1340195.21,211912.88,137121.31,1704785.7,58670.74,57112.15,7.0,5.0,24.0,5948079.163163895,5303731.169493018,6079755.143026899,5899965.012384012,5425509.442858299,0.4534,0.0475,0.5451,0.6164,0.1466,7,3,0.0,-1.0,5484916.18
FAC-001,2024-07,2024-07-10,10,acute_inpatient,commercial,inpatient,445.79,88.07,248.37,0.6805,1.2025,5.543,0.1667,30.19,23.3,15.8,253.05,251.62,194.18,4271846.5,2411140.05,1860706.45,659975.9,205463.23,2505939.18,81562.89,65742.49,10.0,8.0,21.0,5948079.163163895,5303731.169493018,6079755.143026899,5899965.012384012,5425509.442858299,0.4534,0.0475,0.5451,0.6164,0.1466,7,3,0.0,-1.0,5484916.18
FAC-001,2024-07,2024-07-12,12,acute_inpatient,commercial,inpatient,527.21,104.15,239.57,0.6564,1.2025,5.342,0.1835,35.71,27.56,19.61,280.36,297.57,229.64,5051988.87,2851472.47,2200516.4,1046345.32,227982.78,2767908.46,95142.28,71775.43,12.0,10.0,19.0,5948079.163163895,5303731.169493018,6079755.143026899,5899965.012384012,5425509.442858299,0.4534,0.0475,0.5451,0.6164,0.1466,7,3,0.0,-1.0,5484916.18
FAC-001,2024-07,2024-07-15,15,acute_inpatient,commercial,inpatient,647.35,127.88,249.88,0.6846,,5.086,0.1717,43.85,33.84,25.85,352.23,365.38,281.97,6203254.47,3501276.38,2701978.09,1660930.27,311487.63,3394747.9,112396.39,88124.0,15.0,11.0,16.0,5948079.163163895,5303731.169493018,6079755.143026899,5899965.012384012,5425509.442858299,0.4534,0.0475,0.5451,0.6164,0.1466,7,3,0.0,-1.0,5484916.18
FAC-001,2024-07,2024-07-18,18,acute_inpatient,commercial,inpatient,765.57,151.24,250.43,0.6861,1.2025,4.656,0.1687,51.85,40.02,32.88,431.73,432.11,333.46,7336118.59,4140694.04,3195424.56,2008455.04,339710.65,4145404.6,126645.85,107955.88,18.0,14.0,13.0,5948079.163163895,5303731.169493018,6079755.143026899,5899965.012384012,5425509.442858299,0.4534,0.0475,0.5451,0.6164,0.1466,7,3,0.0,-1.0,5484916.18
FAC-001,2024-07,2024-07-21,21,acute_inpatient,commercial,inpatient,882.22,174.28,256.28,0.7021,1.2025,4.814,0.1647,59.75,46.11,34.2,469.3,497.95,384.27,8453905.52,4771601.73,3682303.79,2531000.0,415336.17,4465633.59,159322.36,130788.08,21.0,15.0,10.0,5948079.163163895,5303731.169493018,6079755.143026899,5899965.012384012,5425509.442858299,0.4534,0.0475,0.5451,0.6164,0.1466,7,3,0.0,-1.0,5484916.18
FAC-001,2024-07,2024-07-24,24,acute_inpatient,commercial,inpatient,997.54,197.06,250.12,0.6853,1.2025,4.555,0.1605,67.56,52.14,38.35,531.36,563.04,434.5,9558945.4,5395314.66,4163630.74,3121486.53,479349.06,5341876.7,223869.43,175898.61,24.0,18.0,7.0,5948079.163163895,5303731.169493018,6079755.143026899,5899965.012384012,5425509.442858299,0.4534,0.0475,0.5451,0.6164,0.1466,7,3,0.0,-1.0,5484916.18
FAC-001,2024-07,2024-07-27,27,acute_inpatient,commercial,inpatient,1111.71,219.62,270.63,0.7415,1.2025,4.609,0.168,75.3,58.11,44.63,571.84,627.48,484.23,10652960.13,6012804.72,4640155.42,3602500.25,479747.08,5773673.78,187135.9,173251.12,27.0,20.0,4.0,5948079.163163895,5303731.169493018,6079755.143026899,5899965.012384012,5425509.442858299,0.4534,0.0475,0.5451,0.6164,0.1466,7,3,0.0,-1.0,5484916.18
FAC-001,2024-08,2024-08-07,7,acute_inpatient,commercial,inpatient,321.09,63.43,260.55,0.7138,1.2025,4.511,0.1811,21.75,16.78,12.9,155.09,181.23,139.86,2877614.52,1624199.66,1253414.87,211713.22,144441.62,1587288.47,49801.13,44073.54,7.0,5.0,24.0,5484916.18240129,5182078.4497040175,5846737.297345552,5890062.878705881,5440608.193933989,0.4534,0.0475,0.5451,0.6164,0.1466,8,3,-0.5,-0.866025,5129756.81
FAC-001,2024-08,2024-08-10,10,acute_inpatient,commercial,inpatient,445.79,88.07,257.2,0.7047,1.2025,5.196,0.1555,30.19,23.3,17.82,248.54,251.62,194.18,3995235.83,2255013.87,1740221.96,643953.95,196440.94,2283562.43,88767.51,50387.84,10.0,7.0,21.0,5484916.18240129,5182078.4497040175,5846737.297345552,5890062.878705881,5440608.193933989,0.4534,0.0475,0.5451,0.6164,0.1466,8,3,-0.5,-0.866025,5129756.81
FAC-001,2024-08,2024-08-12,12,acute_inpatient,commercial,inpatient,527.21,104.15,246.28,0.6747,1.2025,4.779,0.1723,35.71,27.56,21.55,285.55,297.57,229.64,4724862.41,2666833.88,2058028.53,973066.18,203793.41,,91404.3,69823.5,12.0,8.0,19.0,5484916.18240129,5182078.4497040175,5846737.297345552,5890062.878705881,5440608.193933989,0.4534,0.0475,0.5451,0.6164,0.1466,8,3,-0.5,-0.866025,5129756.81
FAC-001,2024-08,2024-08-15,15,acute_inpatient,commercial,inpatient,647.35,127.88,256.79,0.7035,1.2025,5.07,0.1524,43.85,33.84,23.34,360.92,365.38,281.97,5801581.24,3274561.68,2527019.56,1450608.21,277046.89,2919581.59,121566.74,87018.82,15.0,11.0,16.0,5484916.18240129,5182078.4497040175,5846737.297345552,5890062.878705881,5440608.193933989,0.4534,0.0475,0.5451,0.6164,0.1466,8,3,-0.5,-0.866025,5129756.81
FAC-001,2024-08,2024-08-18,18,acute_inpatient,commercial,inpatient,765.57,151.24,247.64,0.6785,1.2025,5.283,0.1508,51.85,40.02,31.8,446.79,432.11,333.46,6861090.13,3872575.75,2988514.38,1962917.01,328911.39,3671011.18,146338.18,112514.73,18.0,12.0,13.0,5484916.18240129,5182078.4497040175,5846737.297345552,5890062.878705881,5440608.193933989,0.4534,0.0475,0.5451,0.6164,0.1466,8,3,-0.5,-0.866025,5129756.81
FAC-001,2024-08,2024-08-21,21,acute_inpatient,commercial,inpatient,882.22,174.28,247.9,0.6792,1.2025,4.629,0.1804,59.75,46.11,35.39,458.11,497.95,384.27,7906498.1,4462630.9,3443867.2,2511731.85,359299.21,4426188.43,171737.52,137084.64,21.0,15.0,10.0,5484916.18240129,5182078.4497040175,5846737.297345552,5890062.878705881,5440608.193933989,0.4534,0.0475,0.5451,0.6164,0.1466,8,3,-0.5,-0.866025,5129756.81
FAC-001,2024-08,2024-08-24,24,acute_inpatient,commercial,inpatient,997.54,197.06,242.85,0.6653,1.2025,5.762,0.1666,67.56,52.14,39.92,572.76,563.04,434.5,8939984.43,5045957.17,3894027.26,3006697.61,437250.15,4890551.43,182725.86,130630.53,24.0,17.0,7.0,5484916.18240129,5182078.4497040175,5846737.297345552,5890062.878705881,5440608.193933989,0.4534,0.0475,0.5451,0.6164,0.1466,8,3,-0.5,-0.866025,5129756.81
FAC-001,2024-08,2024-08-27,27,acute_inpatient,commercial,inpatient,1111.71,219.62,254.55,0.6974,1.2025,4.865,0.166,75.3,58.11,44.98,602.29,627.48,484.23,9963159.5,5623463.49,4339696.0,3323277.79,442563.48,4988472.7,,132734.6,27.0,19.0,4.0,5484916.18240129,5182078.4497040175,5846737.297345552,5890062.878705881,5440608.193933989,0.4534,0.0475,0.5451,0.6164,0.1466,8,3,-0.5,-0.866025,5129756.81
FAC-001,2024-09,2024-09-07,7,acute_inpatient,commercial,inpatient,330.92,65.37,239.14,0.6552,1.2025,5.24,0.1795,22.41,17.3,12.52,194.86,186.78,144.14,2886632.01,1629289.35,1257342.65,234624.19,140473.41,1530021.4,56758.97,47818.83,7.0,5.0,23.0,5129756.806867982,4755954.505628129,5520917.384144389,5805349.093039398,5436248.057030986,0.4534,0.0475,0.5451,0.6164,0.1466,9,3,-0.866025,-0.5,4992917.37
FAC-001,2024-09,2024-09-10,10,acute_inpatient,commercial,inpatient,459.45,90.76,251.36,0.6887,1.2025,4.872,0.1817,31.12,24.01,17.86,244.91,259.32,200.12,4007755.56,2262080.33,1745675.24,718480.09,193266.64,2198466.05,78479.61,64195.37,10.0,7.0,20.0,5129756.806867982,4755954.505628129,5520917.384144389,5805349.093039398,5436248.057030986,0.4534,0.0475,0.5451,0.6164,0.1466,9,3,-0.866025,-0.5,4992917.37
FAC-001,2024-09,2024-09-12,12,acute_inpatient,commercial,inpatient,543.35,107.34,237.42,0.6505,1.2025,5.736,0.1802,36.8,28.4,23.28,292.02,306.68,236.67,4739668.55,2675190.84,2064477.71,981864.08,213305.21,2394747.63,101711.66,83955.51,12.0,9.0,18.0,5129756.806867982,4755954.505628129,5520917.384144389,5805349.093039398,5436248.057030986,0.4534,0.0475,0.5451,0.6164,0.1466,9,3,-0.866025,-0.5,4992917.37
FAC-001,2024-09,2024-09-15,15,acute_inpatient,commercial,inpatient,667.18,131.8,253.66,0.695,1.2025,4.3,0.1833,45.19,34.87,25.64,346.09,376.57,290.6,5819761.46,3284823.06,2534938.4,1513845.63,248864.7,3206343.14,104015.9,89039.16,15.0,10.0,15.0,5129756.806867982,4755954.505628129,5520917.384144389,5805349.093039398,5436248.057030986,0.4534,0.0475,0.5451,0.6164,0.1466,9,3,-0.866025,-0.5,4992917.37
FAC-001,2024-09,2024-09-18,18,acute_inpatient,commercial,inpatient,789.02,155.87,241.54,0.6618,1.2025,4.834,0.1669,53.44,41.24,33.25,447.04,445.34,343.68,6882590.5,3884711.11,2997879.39,1878131.66,322800.38,3664585.94,116301.75,107915.77,18.0,13.0,12.0,5129756.806867982,4755954.505628129,5520917.384144389,5805349.093039398,5436248.057030986,0.4534,0.0475,0.5451,0.6164,0.1466,9,3,-0.866025,-0.5,4992917.37
FAC-001,2024-09,2024-09-21,21,acute_inpatient,commercial,inpatient,909.24,179.62,252.86,0.6928,1.2025,4.824,0.1646,61.58,47.52,37.3,513.88,513.2,396.04,7931274.43,4476615.3,3454659.13,2502997.92,388677.02,4122762.18,159138.96,120721.8,21.0,15.0,9.0,5129756.806867982,4755954.505628129,5520917.384144389,5805349.093039398,5436248.057030986,0.4534,0.0475,0.5451,0.6164,0.1466,9,3,-0.866025,-0.5,4992917.37
FAC-001,2024-09,2024-09-24,24,acute_inpatient,commercial,inpatient,1028.09,203.1,238.62,0.6537,1.2025,4.898,0.1613,69.63,53.74,43.24,511.12,580.28,447.81,8967999.35,5061769.51,3906229.84,2757982.35,451657.13,4292720.38,168310.53,148312.97,24.0,17.0,6.0,5129756.806867982,4755954.505628129,5520917.384144389,5805349.093039398,5436248.057030986,0.4534,0.0475,0.5451,0.6164,0.1466,9,3,-0.866025,-0.5,4992917.37
FAC-001,2024-09,2024-09-27,27,acute_inpatient,commercial,inpatient,1145.75,226.34,255.08,0.6988,1.2025,5.467,0.1549,77.6,59.89,44.91,602.97,646.69,499.06,9994380.71,5641085.55,4353295.16,3656110.57,473765.89,5188326.05,,134665.92,27.0,20.0,3.0,5129756.806867982,4755954.505628129,5520917.384144389,5805349.093039398,5436248.057030986,0.4534,0.0475,0.5451,0.6164,0.1466,9,3,-0.866025,-0.5,4992917.37
FAC-001,2024-10,2024-10-07,7,acute_inpatient,commercial,inpatient,321.09,63.43,243.59,0.6674,1.2025,4.725,0.1595,21.75,16.78,12.9,165.76,181.23,139.86,2583351.44,1458110.0,1125241.44,187825.6,114508.07,1498614.19,51495.0,34247.74,7.0,5.0,24.0,4992917.3656375045,4746955.807242221,5202530.118302259,5641142.63066458,5455994.962031767,0.4534,0.0475,0.5451,0.6164,0.1466,10,4,-1.0,-0.0,4605191.04
FAC-001,2024-10,2024-10-10,10,acute_inpatient,commercial,inpatient,445.79,88.07,264.58,0.7249,1.2025,4.631,0.1733,30.19,23.3,18.05,223.41,251.62,194.18,3586685.48,2024417.54,1562267.94,556713.72,167253.63,1814192.96,66338.18,48909.28,10.0,8.0,21.0,4992917.3656375045,4746955.807242221,5202530.118302259,5641142.63066458,5455994.962031767,0.4534,0.0475,0.5451,0.6164,0.1466,10,4,-1.0,-0.0,4605191.04
FAC-001,2024-10,2024-10-12,12,acute_inpatient,commercial,inpatient,527.21,104.15,245.21,0.6718,1.2025,4.913,0.1744,35.71,27.56,20.41,286.04,297.57,229.64,4241700.9,2394125.09,1847575.8,864220.54,203796.34,,92537.48,55973.29,12.0,9.0,19.0,4992917.3656375045,4746955.807242221,5202530.118302259,5641142.63066458,5455994.962031767,0.4534,0.0475,0.5451,0.6164,0.1466,10,4,-1.0,-0.0,4605191.04
FAC-001,2024-10,2024-10-15,15,acute_inpatient,commercial,inpatient,647.35,127.88,255.56,0.7002,1.2025,4.843,0.1702,43.85,33.84,25.5,357.91,365.38,281.97,5208315.12,2939707.03,2268608.1,1309133.31,238482.3,2894270.78,106649.51,77432.43,15.0,11.0,16.0,4992917.3656375045,4746955.807242221,5202530.118302259,5641142.63066458,5455994.962031767,0.4534,0.0475,0.5451,0.6164,0.1466,10,4,-1.0,-0.0,4605191.04
FAC-001,2024-10,2024-10-18,18,acute_inpatient,commercial,inpatient,765.57,151.24,253.25,0.6938,1.2025,5.808,0.1744,51.85,40.02,29.76,421.72,432.11,333.46,6159479.29,3476568.55,2682910.74,1852277.06,273163.98,3461080.3,99867.69,94399.62,18.0,14.0,13.0,4992917.3656375045,4746955.807242221,5202530.118302259,5641142.63066458,5455994.962031767,0.4534,0.0475,0.5451,0.6164,0.1466,10,4,-1.0,-0.0,4605191.04
FAC-001,2024-10,2024-10-21,21,acute_inpatient,commercial,inpatient,882.22,174.28,239.41,0.6559,1.2025,4.663,0.1767,59.75,46.11,36.25,490.84,497.95,384.27,7097984.49,4006285.02,3091699.47,2195381.0,324137.62,3824420.58,144775.9,98301.23,21.0,15.0,10.0,4992917.3656375045,4746955.807242221,5202530.118302259,5641142.63066458,5455994.962031767,0.4534,0.0475,0.5451,0.6164,0.1466,10,4,-1.0,-0.0,4605191.04
